STATION,YEAR,PRECIPITATION
MUHLE,1943,97.33333333333333
MUHLE,1944,104.08333333333333
MUHLE,1945,91.46534653465346
MUHLE,1946,107.08333333333333
MUHLE,1947,61.416666666666664
MUHLE,1948,90.16666666666667
MUHLE,1949,86.75
MUHLE,1950,88.08333333333333
MUHLE,1951,136.08333333333334
MUHLE,1952,113.25
MUHLE,1953,71.93518518518518
MUHLE,1954,160.41666666666666
MUHLE,1955,90.82753620259984
MUHLE,1956,58.1473063973064
MUHLE,1957,104.5
MUHLE,1958,133.74149659863946
MUHLE,1959,112.43518518518518
MUHLE,1960,94.0
MUHLE,1961,108.66666666666667
MUHLE,1962,77.33333333333333
MUHLE,1963,133.5
MUHLE,1964,133.33333333333334
MUHLE,1965,120.08333333333333
MUHLE,1966,125.41666666666667
MUHLE,1967,144.83333333333334
MUHLE,1968,99.5
MUHLE,1969,94.91666666666667
MUHLE,1970,118.08333333333333
MUHLE,1971,137.0
MUHLE,1972,114.58333333333333
MUHLE,1973,81.66666666666667
MUHLE,1974,122.08333333333333
MUHLE,1975,93.58333333333333
MUHLE,1976,101.83333333333333
MUHLE,1977,134.16666666666666
MUHLE,1978,176.08333333333334
MUHLE,1979,92.33333333333333
MUHLE,1980,88.0
MUHLE,1981,123.16666666666667
MUHLE,1982,107.83333333333333
MUHLE,1983,221.66666666666666
MUHLE,1984,189.16666666666666
MUHLE,1985,126.5
MUHLE,1986,119.33333333333333
MUHLE,1987,138.25
MUHLE,1988,141.41666666666666
MUHLE,1989,80.08333333333333
MUHLE,1990,168.66666666666666
MUHLE,1991,128.25
MUHLE,1992,169.3148063973064
MUHLE,1993,144.02333333333334
MUHLE,1994,156.83333333333334
MUHLE,1995,81.91666666666667
MUHLE,1996,84.33333333333333
MUHLE,1997,105.08333333333333
MUHLE,1998,151.33333333333334
MUHLE,1999,139.6851851851852
MUHLE,2000,155.91666666666666
MUHLE,2001,105.41666666666667
MUHLE,2002,98.66666666666667
MUHLE,2003,98.16666666666667
MUHLE,2004,122.58333333333333
MUHLE,2005,95.08333333333333
MUHLE,2006,79.83333333333333
MUHLE,2007,102.91666666666667
MUHLE,2008,149.14730639730638
MUHLE,2009,85.66666666666667
MUHLE,2010,105.16666666666667
MUHLE,2011,125.16666666666667
MUHLE,2012,81.5
MUHLE,2013,79.5
MUHLE,2014,107.83333333333333
MUHLE,2015,129.66666666666666
MUHLE,2016,122.0
MUHLE,2017,59.333333333333336
MUHLE,2018,155.75
MUHLE,2019,121.16666666666667
MUHLE,2020,55.5
MUHLE,2021,142.41666666666666
MUHLE,2022,124.33333333333333
MUHLE,2023,85.83333333333333
MUHLE,2024,138.03798939988036
NE,1922,92.19140765247546
NE,1923,103.08333333333333
NE,1924,78.91666666666667
NE,1925,86.58333333333333
NE,1926,118.91666666666667
NE,1927,124.91666666666667
NE,1928,63.666666666666664
NE,1929,81.08333333333333
NE,1930,120.66666666666667
NE,1931,164.75
NE,1932,154.08333333333334
NE,1933,71.33333333333333
NE,1934,100.83333333333333
NE,1935,127.58333333333333
NE,1936,105.0
NE,1937,97.83333333333333
NE,1938,55.75
NE,1939,102.41666666666667
NE,1940,124.25
NE,1941,134.75
NE,1942,85.74275362318842
NE,1943,77.58333333333333
NE,1944,120.83333333333333
NE,1945,102.68189964157706
NE,1946,121.58333333333333
NE,1947,57.166666666666664
NE,1948,76.25
NE,1949,103.96920289855073
NE,1950,134.39131968275757
NE,1957,99.21789994417475
NE,1958,141.69021739130434
NE,1959,98.46236559139784
NE,1960,97.16666666666667
NE,1961,107.75
NE,1962,79.75
NE,1963,126.25
NE,1964,124.66666666666667
NE,1965,138.25
NE,1966,116.91666666666667
NE,1967,165.41666666666666
NE,1968,111.33333333333333
NE,1969,117.66666666666667
NE,1970,90.16666666666667
NE,1971,152.41666666666666
NE,1972,114.91666666666667
NE,1973,74.5
NE,1974,117.08333333333333
NE,1975,80.41666666666667
NE,1976,97.91666666666667
NE,1977,145.08333333333334
NE,1978,168.83333333333334
NE,1979,71.91666666666667
NE,1980,116.58333333333333
NE,1981,155.91666666666666
NE,1982,144.66666666666666
NE,1983,235.41666666666666
NE,1984,177.5
NE,1985,142.58333333333334
NE,1986,115.83333333333333
NE,1987,104.0
NE,1988,118.41666666666667
NE,1989,74.75
NE,1990,153.58333333333334
NE,1991,102.58333333333333
NE,1992,120.40468676951848
NE,1993,156.0082099907493
NE,1994,121.5
NE,1995,85.91666666666667
NE,1996,88.83333333333333
NE,1997,91.25
NE,1998,143.41666666666666
NE,1999,89.75
NE,2000,133.41666666666666
NE,2001,107.33333333333333
NE,2002,85.91666666666667
NE,2003,77.96236559139784
NE,2004,76.33333333333333
NE,2005,86.02836879432624
NE,2006,100.0
NE,2007,83.0
NE,2008,128.0
NE,2009,70.08333333333333
NE,2010,110.5
NE,2011,93.75
NE,2012,76.75
NE,2013,89.25
NE,2014,136.75
NE,2015,164.58333333333334
NE,2016,144.75
NE,2017,47.5
NE,2018,152.83333333333334
NE,2019,146.0
NE,2020,49.916666666666664
NE,2021,147.83333333333334
NE,2022,118.08333333333333
NE,2023,77.91666666666667
NE,2024,132.54459962173544
NRNCH,1992,153.7718253968254
NRNCH,1993,148.83333333333334
NRNCH,1994,193.16666666666666
NRNCH,1995,110.75
NRNCH,1996,137.47222222222223
NRNCH,1997,154.91666666666666
NRNCH,1998,191.56944444444446
NRNCH,1999,76.16666666666667
NW,1922,90.52787143113822
NW,1923,83.91666666666667
NW,1924,47.166666666666664
NW,1925,82.33333333333333
NW,1926,106.0
NW,1927,83.0
NW,1928,61.25
NW,1929,62.25
NW,1930,90.33333333333333
NW,1931,109.66666666666667
NW,1932,82.91666666666667
NW,1933,69.25
NW,1934,65.41666666666667
NW,1935,113.19191919191918
NW,1936,77.5
NW,1937,86.75
NW,1938,63.0
NW,1939,81.66666666666667
NW,1940,147.33333333333334
NW,1941,112.41666666666667
NW,1942,57.29986890589569
NW,1943,73.58333333333333
NW,1944,104.08333333333333
NW,1945,85.88036303630362
NW,1946,111.75
NW,1947,58.583333333333336
NW,1948,69.91666666666667
NW,1949,81.16666666666667
NW,1950,81.25
NW,1951,129.0
NW,1952,88.66666666666667
NW,1953,50.32750000000001
NW,1954,104.25
NW,1955,108.91373862620105
NW,1956,68.7521502150215
NW,1957,92.90190972222223
NW,1958,133.56857638888889
NW,1959,76.5775
NW,1960,86.16666666666667
NW,1961,96.33333333333333
NW,1962,66.41666666666667
NW,1963,107.83333333333333
NW,1964,129.66666666666666
NW,1965,148.5
NW,1966,120.0
NW,1967,124.75
NW,1968,111.66666666666667
NW,1969,87.5
NW,1970,90.83333333333333
NW,1971,118.66666666666667
NW,1972,146.08333333333334
NW,1973,74.25
NW,1974,121.0
NW,1975,83.25
NW,1976,75.91666666666667
NW,1977,112.25
NW,1978,161.91666666666666
NW,1979,86.25
NW,1980,83.83333333333333
NW,1981,119.44399726430976
NW,1982,113.0
NW,1983,189.58333333333334
NW,1984,127.5
NW,1985,101.16666666666667
NW,1986,79.33333333333333
NW,1987,99.41666666666667
NW,1988,95.5
NW,1989,62.25
NW,1990,139.91666666666666
NW,1991,101.39795918367348
NW,1992,127.00654504225933
NW,1993,118.12542087542089
NW,1994,117.91666666666667
NW,1995,67.5
NW,1996,75.41666666666667
NW,1997,80.66666666666667
NW,1998,106.25
NW,1999,77.0
NW,2000,121.41666666666667
NW,2001,89.25
NW,2002,97.33333333333333
NW,2003,66.41666666666667
NW,2004,77.5
NW,2005,96.58333333333333
NW,2006,90.83333333333333
NW,2007,65.41666666666667
NW,2008,126.16666666666667
NW,2009,81.58333333333333
NW,2010,101.91666666666667
NW,2011,102.16666666666667
NW,2012,71.91666666666667
NW,2013,63.75
NW,2014,110.16666666666667
NW,2015,134.66666666666666
NW,2016,126.66666666666667
NW,2017,51.833333333333336
NW,2018,147.33333333333334
NW,2019,126.33333333333333
NW,2020,44.5
NW,2021,142.41666666666666
NW,2022,89.83333333333333
NW,2023,95.08333333333333
NW,2024,118.27066598560366
PA11A,1971,151.26515151515153
PA11A,1972,95.0
PA11A,1973,77.08333333333333
PA11A,1974,120.66666666666667
PA11A,1975,73.25
PA11A,1976,106.08333333333333
PA11A,1977,114.5
PA11A,1978,172.33333333333334
PA11A,1979,112.25
PA11A,1980,91.26515151515152
PA11A,1981,117.25
PA11A,1982,122.91666666666667
PARKE,1922,123.34395112980685
PARKE,1923,217.41666666666666
PARKE,1924,108.91666666666667
PARKE,1925,123.0
PARKE,1926,171.0
PARKE,1927,130.83333333333334
PARKE,1928,83.75
PARKE,1929,170.33333333333334
PARKE,1930,170.0
PARKE,1931,242.25
PARKE,1932,132.33333333333334
PARKE,1933,98.08333333333333
PARKE,1934,112.0
PARKE,1935,183.25
PARKE,1936,132.83333333333334
PARKE,1937,147.41666666666666
PARKE,1938,143.33333333333334
PARKE,1939,118.75
PARKE,1940,170.08333333333334
PARKE,1941,159.33333333333334
PARKE,1942,118.5
PARKE,1943,144.91666666666666
PARKE,1944,153.91666666666666
PARKE,1945,130.18452380952382
PARKE,1946,161.58333333333334
PARKE,1947,88.66666666666667
PARKE,1948,101.83333333333333
PARKE,1949,157.8375420875421
PARKE,1950,104.33333333333333
PARKE,1951,149.83333333333334
PARKE,1952,131.75
PARKE,1953,89.78030303030305
PARKE,1954,139.83333333333334
PARKE,1955,166.2016577338006
PARKE,1956,86.35119047619048
PARKE,1957,131.12244897959184
PARKE,1958,218.95578231292518
PARKE,1959,152.35530303030302
PARKE,1960,112.08333333333333
PARKE,1961,173.75
PARKE,1962,104.25
PARKE,1963,145.83333333333334
PARKE,1964,177.33333333333334
PARKE,1965,167.5
PARKE,1966,160.33333333333334
PARKE,1967,168.5
PARKE,1968,128.33333333333334
PARKE,1969,106.0
PARKE,1970,115.16666666666667
PARKE,1971,175.16666666666666
PARKE,1972,117.41666666666667
PARKE,1973,99.25
PARKE,1974,170.5
PARKE,1975,133.41666666666666
PARKE,1976,122.25
PARKE,1977,135.39624229089574
PARKE,1978,207.91666666666666
PARKE,1979,105.83333333333333
PARKE,1980,146.03721741221742
PARKE,1981,140.8523102310231
PARKE,1982,152.83333333333334
PARKE,1983,250.91666666666666
PARKE,1984,224.0
PARKE,1985,168.16666666666666
PARKE,1986,134.33333333333334
PARKE,1987,173.58333333333334
PARKE,1988,181.08333333333334
PARKE,1989,92.75
PARKE,1990,191.0
PARKE,1991,140.41666666666666
PARKE,1992,187.9538840788841
PARKE,1993,145.55445544554456
PARKE,1994,177.33333333333334
PARKE,1995,90.66666666666667
PARKE,1996,112.58333333333333
PARKE,1997,145.41666666666666
PARKE,1998,165.83333333333334
PARKE,1999,115.25
PARKE,2000,189.5
PARKE,2001,150.0
PARKE,2002,98.66666666666667
PARKE,2003,142.03030303030303
PARKE,2004,97.1875
PARKE,2005,100.5
PARKE,2006,121.33333333333333
PARKE,2007,158.58333333333334
PARKE,2008,152.66666666666666
PARKE,2009,84.5
PARKE,2010,187.41666666666666
PARKE,2011,115.08333333333333
PARKE,2012,136.95250000000001
PARKE,2013,104.83333333333333
PARKE,2014,145.66666666666666
PARKE,2015,202.66666666666666
PARKE,2016,169.0
PARKE,2017,117.75
PARKE,2018,182.66666666666666
PARKE,2019,190.5
PARKE,2020,71.58333333333333
PARKE,2021,187.0
PARKE,2022,208.25
PARKE,2023,120.91666666666667
PARKE,2024,177.17433719222262
PAST3,1971,94.47531114526119
PAST3,1972,112.5
PAST3,1973,67.5
PAST3,1974,115.08333333333333
PAST3,1975,72.91666666666667
PAST3,1976,61.583333333333336
PAST3,1977,107.09150326797385
PAST3,1978,168.75
PAST3,1979,91.0
PAST3,1980,76.16666666666667
PAST3,1981,103.58333333333333
PAST3,1982,93.91666666666667
PAST3,1983,169.91666666666666
PAST3,1984,145.33333333333334
PAST3,1985,97.41666666666667
PAST3,1986,77.0
PAST3,1987,96.08333333333333
PAST3,1988,101.83333333333333
PAST3,1989,79.91666666666667
PAST3,1990,133.08333333333334
PAST3,1991,84.08333333333333
PAST3,1992,116.73997611865259
PAST3,1993,129.95833333333334
PAST3,1994,108.41666666666667
PAST3,1995,61.17483660130719
PAST3,1996,76.0
PAST3,1997,89.66666666666667
PAST3,1998,107.33333333333333
PAST3,1999,96.0625
PAST3,2000,131.41666666666666
PAST3,2001,83.25
PAST3,2002,101.91666666666667
PAST3,2003,73.75
PAST3,2004,80.83333333333333
PAST3,2005,77.75
PAST3,2006,84.66666666666667
PAST3,2007,74.75
PAST3,2008,139.83333333333334
PAST3,2009,88.66666666666667
PAST3,2010,83.91666666666667
PAST3,2011,122.75
PAST3,2012,68.66666666666667
PAST3,2013,79.33333333333333
PAST3,2014,115.66666666666667
PAST3,2015,115.66666666666667
PAST3,2016,115.83333333333333
PAST3,2017,69.16666666666667
PAST3,2018,163.33333333333334
PAST3,2019,117.0
PAST3,2020,37.75
PAST3,2021,125.16666666666667
PAST3,2022,121.58333333333333
PAST3,2023,82.66666666666667
PAST3,2024,125.75688456321086
ROAD,1922,119.29304180593387
ROAD,1923,168.40319865319864
ROAD,1924,80.25
ROAD,1925,107.33333333333333
ROAD,1926,145.91666666666666
ROAD,1927,112.41666666666667
ROAD,1928,91.66666666666667
ROAD,1929,129.0
ROAD,1930,151.66666666666666
ROAD,1931,218.91666666666666
ROAD,1932,144.16666666666666
ROAD,1933,99.16666666666667
ROAD,1934,87.25
ROAD,1935,160.83333333333334
ROAD,1936,114.41666666666667
ROAD,1937,119.0
ROAD,1938,89.83333333333333
ROAD,1939,103.83333333333333
ROAD,1940,131.83333333333334
ROAD,1941,118.91666666666667
ROAD,1942,87.00687285223368
ROAD,1943,112.16666666666667
ROAD,1944,133.25
ROAD,1945,115.33
ROAD,1946,132.33333333333334
ROAD,1947,68.75
ROAD,1948,83.0
ROAD,1949,87.36082474226805
ROAD,1950,108.19554455445545
ROAD,1951,130.16666666666666
ROAD,1952,109.16666666666667
ROAD,1953,83.56986531986531
ROAD,1954,132.66666666666666
ROAD,1955,144.49241706992075
ROAD,1956,86.74666666666667
ROAD,1957,127.89604810996563
ROAD,1958,135.3127147766323
ROAD,1959,145.63874287088572
ROAD,1960,99.5
ROAD,1961,128.66666666666666
ROAD,1962,87.58333333333333
ROAD,1963,115.58333333333333
ROAD,1964,138.33333333333334
ROAD,1965,118.91666666666667
ROAD,1966,149.0
ROAD,1967,155.91666666666666
ROAD,1968,102.16666666666667
ROAD,1969,107.0
ROAD,1970,107.66666666666667
ROAD,1971,150.16666666666666
ROAD,1972,107.83333333333333
ROAD,1973,87.25
ROAD,1974,134.91666666666666
ROAD,1975,88.75
ROAD,1976,106.5
ROAD,1977,127.08333333333333
ROAD,1978,192.91666666666666
ROAD,1979,93.5
ROAD,1980,96.58333333333333
ROAD,1981,130.9075907590759
ROAD,1982,122.0
ROAD,1983,211.5
ROAD,1984,220.5
ROAD,1985,147.33333333333334
ROAD,1986,122.16666666666667
ROAD,1987,132.25
ROAD,1988,169.08333333333334
ROAD,1989,103.83333333333333
ROAD,1990,174.58333333333334
ROAD,1991,99.08333333333333
ROAD,1992,165.4887125310469
ROAD,1993,151.15221088435374
ROAD,1994,186.16666666666666
ROAD,1995,90.08333333333333
ROAD,1996,116.75
ROAD,1997,120.83333333333333
ROAD,1998,178.25
ROAD,1999,161.16666666666666
ROAD,2000,207.16666666666666
ROAD,2001,115.0
ROAD,2002,106.41666666666667
ROAD,2003,133.7630356266218
ROAD,2004,89.58333333333333
ROAD,2005,98.66666666666667
ROAD,2006,109.08333333333333
ROAD,2007,130.08333333333334
ROAD,2008,131.08333333333334
ROAD,2009,53.25
ROAD,2010,143.0
ROAD,2011,118.08333333333333
ROAD,2012,89.66666666666667
ROAD,2013,112.0
ROAD,2014,114.16666666666667
ROAD,2015,172.5
ROAD,2016,139.16666666666666
ROAD,2017,87.66666666666667
ROAD,2018,172.25
ROAD,2019,158.5
ROAD,2020,60.333333333333336
ROAD,2021,153.41666666666666
ROAD,2022,134.25
ROAD,2023,110.08333333333333
ROAD,2024,149.98039676344834
ROBIN,1922,129.2136503208421
ROBIN,1923,149.08333333333334
ROBIN,1924,90.16666666666667
ROBIN,1925,132.16666666666666
ROBIN,1926,173.0
ROBIN,1927,127.5
ROBIN,1928,111.58333333333333
ROBIN,1929,139.41666666666666
ROBIN,1930,167.91666666666666
ROBIN,1931,257.0
ROBIN,1932,135.16666666666666
ROBIN,1933,110.75
ROBIN,1934,92.25
ROBIN,1935,182.58333333333334
ROBIN,1936,139.08333333333334
ROBIN,1937,151.91666666666666
ROBIN,1938,147.58333333333334
ROBIN,1939,138.33333333333334
ROBIN,1940,186.91666666666666
ROBIN,1941,161.08333333333334
ROBIN,1942,114.43350816569995
ROBIN,1943,114.58333333333333
ROBIN,1944,156.91666666666666
ROBIN,1945,131.10923423423424
ROBIN,1946,178.5
ROBIN,1947,86.33333333333333
ROBIN,1948,95.75
ROBIN,1949,192.95945945945945
ROBIN,1950,146.3259542437174
ROBIN,1951,168.92792792792793
ROBIN,1952,124.75
ROBIN,1953,85.7388888888889
ROBIN,1954,132.91666666666666
ROBIN,1955,230.51106071825248
ROBIN,1956,106.69256756756756
ROBIN,1957,146.08333333333334
ROBIN,1958,195.40182648401824
ROBIN,1959,189.16666666666666
ROBIN,1960,133.91666666666666
ROBIN,1961,183.41666666666666
ROBIN,1962,94.41666666666667
ROBIN,1963,146.08333333333334
ROBIN,1964,168.83333333333334
ROBIN,1965,172.25
ROBIN,1966,164.41666666666666
ROBIN,1967,195.33333333333334
ROBIN,1968,157.33333333333334
ROBIN,1969,145.25
ROBIN,1970,147.66666666666666
ROBIN,1971,198.75
ROBIN,1972,155.91666666666666
ROBIN,1973,128.08333333333334
ROBIN,1974,198.8761261261261
ROBIN,1975,167.16666666666666
ROBIN,1976,174.25
ROBIN,1977,181.66666666666666
ROBIN,1978,230.91666666666666
ROBIN,1979,151.50541400080874
ROBIN,1980,147.75
ROBIN,1981,190.6282894736842
ROBIN,1982,150.58333333333334
ROBIN,1983,231.09459459459458
ROBIN,1984,220.16666666666666
ROBIN,1985,145.95382882882882
ROBIN,1986,155.0
ROBIN,1987,173.97184684684683
ROBIN,1988,173.5
ROBIN,1989,106.0
ROBIN,1990,140.94805194805195
ROBIN,1991,156.81371615906582
ROBIN,1992,187.25
ROBIN,1993,162.13318613314107
ROBIN,1994,186.66666666666666
ROBIN,1995,109.08333333333333
ROBIN,1996,116.08333333333333
ROBIN,1997,164.41666666666666
ROBIN,1998,191.58333333333334
ROBIN,1999,107.25
ROBIN,2000,176.91666666666666
RODEN,1922,109.91581449730784
RODEN,1923,153.66666666666666
RODEN,1924,72.91666666666667
RODEN,1925,102.5
RODEN,1926,129.41666666666666
RODEN,1927,96.91666666666667
RODEN,1928,75.0
RODEN,1929,98.5
RODEN,1930,153.58333333333334
RODEN,1931,204.75
RODEN,1932,128.41666666666666
RODEN,1933,83.16666666666667
RODEN,1934,93.83333333333333
RODEN,1935,167.58333333333334
RODEN,1936,107.66666666666667
RODEN,1937,100.25
RODEN,1938,87.75
RODEN,1939,104.5
RODEN,1940,125.83333333333333
RODEN,1941,115.41666666666667
RODEN,1942,76.43752820299211
RODEN,1943,92.58333333333333
RODEN,1944,108.41666666666667
RODEN,1945,99.68069306930693
RODEN,1946,121.41666666666667
RODEN,1947,62.333333333333336
RODEN,1948,81.08333333333333
RODEN,1949,92.66666666666667
RODEN,1950,108.315
RODEN,1951,130.66666666666666
RODEN,1952,101.91666666666667
RODEN,1953,87.4425
RODEN,1954,135.66666666666666
RODEN,1955,127.69192214238608
RODEN,1956,69.00925925925925
RODEN,1957,116.53264604810995
RODEN,1958,113.19931271477662
RODEN,1959,140.21522727272728
RODEN,1960,91.25
RODEN,1961,120.41666666666667
RODEN,1962,78.83333333333333
RODEN,1963,112.41666666666667
RODEN,1964,126.91666666666667
RODEN,1965,120.33333333333333
RODEN,1966,129.0
RODEN,1967,162.16666666666666
RODEN,1968,99.25
RODEN,1969,99.66666666666667
RODEN,1970,117.58333333333333
RODEN,1971,126.83333333333333
RODEN,1972,117.5
RODEN,1973,83.08333333333333
RODEN,1974,152.0
RODEN,1975,86.08333333333333
RODEN,1976,110.58333333333333
RODEN,1977,133.33333333333334
RODEN,1978,187.41666666666666
RODEN,1979,107.16666666666667
RODEN,1980,91.41666666666667
RODEN,1981,139.25
RODEN,1982,135.08333333333334
RODEN,1983,214.08333333333334
RODEN,1984,202.41666666666666
RODEN,1985,133.75
RODEN,1986,111.16666666666667
RODEN,1987,122.5
RODEN,1988,159.41666666666666
RODEN,1989,84.5
RODEN,1990,168.5
RODEN,1991,108.33333333333333
RODEN,1992,174.00925925925927
RODEN,1993,130.18939393939394
RODEN,1994,168.5
RODEN,1995,75.83333333333333
RODEN,1996,75.58333333333333
RODEN,1997,89.48821548821549
RODEN,1998,142.83333333333334
RODEN,1999,146.08333333333334
RODEN,2000,177.91666666666666
RODEN,2001,85.0
RODEN,2002,100.08333333333333
RODEN,2003,97.08333333333333
RODEN,2004,92.26916666666666
RODEN,2005,96.33333333333333
RODEN,2006,111.3425925925926
RODEN,2007,114.41666666666667
RODEN,2008,126.08333333333333
RODEN,2009,69.0
RODEN,2010,129.25
RODEN,2011,105.3525
RODEN,2012,86.83333333333333
RODEN,2013,102.25
RODEN,2014,110.83333333333333
RODEN,2015,158.08333333333334
RODEN,2016,138.58333333333334
RODEN,2017,73.08333333333333
RODEN,2018,196.83333333333334
RODEN,2019,163.16666666666666
RODEN,2020,56.166666666666664
RODEN,2021,143.08333333333334
RODEN,2022,142.83333333333334
RODEN,2023,103.5
RODEN,2024,142.08047072763674
RUELA,1924,78.91666666666667
RUELA,1925,119.91666666666667
RUELA,1926,161.75
RUELA,1927,148.16666666666666
RUELA,1928,81.66666666666667
RUELA,1929,108.16666666666667
RUELA,1930,136.08333333333334
RUELA,1931,274.8333333333333
RUELA,1932,172.08333333333334
RUELA,1933,85.0
RUELA,1934,88.33333333333333
RUELA,1935,160.83333333333334
RUELA,1936,112.08333333333333
RUELA,1937,151.91666666666666
RUELA,1938,92.58333333333333
RUELA,1939,114.58333333333333
RUELA,1940,188.75
RUELA,1941,127.0
RUELA,1942,125.05046355956472
RUELA,1943,111.08333333333333
RUELA,1944,146.5
RUELA,1945,116.77147766323024
RUELA,1946,168.5
RUELA,1947,67.25
RUELA,1948,93.33333333333333
RUELA,1949,187.23883161512026
RUELA,1950,141.75
RUELA,1951,183.91666666666666
RUELA,1952,106.83333333333333
RUELA,1953,81.90423795780939
RUELA,1954,122.41666666666667
RUELA,1955,140.1007366991236
RUELA,1956,89.26053490228747
RUELA,1957,123.41666666666667
RUELA,1958,168.75
RUELA,1959,123.93622448979592
RUELA,1960,107.25
RUELA,1961,160.25
RUELA,1962,79.75
RUELA,1963,123.5
RUELA,1964,144.75
RUELA,1965,134.08333333333334
RUELA,1966,138.25
RUELA,1967,160.41666666666666
RUELA,1968,125.33333333333333
RUELA,1969,111.51975945017182
RUELA,1970,114.66666666666667
RUELA,1971,139.5
RUELA,1972,105.41666666666667
RUELA,1973,71.16666666666667
RUELA,1974,127.91666666666667
RUELA,1975,100.41666666666667
RUELA,1976,116.66666666666667
RUELA,1977,141.16666666666666
RUELA,1978,172.5
RUELA,1979,71.75
RUELA,1980,110.95790378006872
RUELA,1981,119.58333333333333
RUELA,1982,123.16666666666667
RUELA,1983,198.91666666666666
RUELA,1984,175.25
RUELA,1985,125.33333333333333
RUELA,1986,134.83333333333334
RUELA,1987,150.08333333333334
RUELA,1988,139.5
RUELA,1989,81.58333333333333
RUELA,1990,164.91666666666666
RUELA,1991,129.47829861111111
RUELA,1992,150.35309278350516
RUELA,1993,138.31037414965985
RUELA,1994,121.33333333333333
RUELA,1995,69.75
RUELA,1996,98.58333333333333
RUELA,1997,110.5
RUELA,1998,142.41666666666666
RUELA,1999,76.16666666666667
RUELA,2000,144.08333333333334
RUELA,2001,111.16666666666667
RUELA,2002,97.33333333333333
RUELA,2003,87.41666666666667
RUELA,2004,83.3836064728922
RUELA,2005,102.93622448979592
RUELA,2006,105.0
RUELA,2007,121.64496527777777
RUELA,2008,153.58333333333334
RUELA,2009,80.75
RUELA,2010,164.91666666666666
RUELA,2011,131.58333333333334
RUELA,2012,116.41666666666667
RUELA,2013,91.91666666666667
RUELA,2014,137.41666666666666
RUELA,2015,137.33333333333334
RUELA,2016,139.58333333333334
RUELA,2017,109.25
RUELA,2018,198.33333333333334
RUELA,2019,180.91666666666666
RUELA,2020,60.916666666666664
RUELA,2021,175.58333333333334
RUELA,2022,140.08333333333334
RUELA,2023,92.0
RUELA,2024,158.16210471337084
SCS#1,1971,106.45454545454545
SCS#1,1972,106.45454545454545
SCS5N,1972,152.0
SCS5N,1973,65.33333333333333
SCS5N,1974,112.91666666666667
SCS5N,1975,68.41666666666667
SCS5N,1976,104.08333333333333
SW,1922,101.54861318601098
SW,1923,130.75
SW,1924,77.83333333333333
SW,1925,121.0
SW,1926,138.75
SW,1927,115.75
SW,1928,83.11778982426304
SW,1929,83.75
SW,1930,155.46296296296296
SW,1931,199.58333333333334
SW,1932,116.91666666666667
SW,1933,99.91666666666667
SW,1934,70.58333333333333
SW,1935,145.58333333333334
SW,1936,111.91666666666667
SW,1937,116.41666666666667
SW,1938,79.91666666666667
SW,1939,80.0
SW,1940,140.33333333333334
SW,1941,131.16666666666666
SW,1942,83.20772832491582
SW,1943,101.91666666666667
SW,1944,116.66666666666667
SW,1945,92.28166666666668
SW,1946,150.91666666666666
SW,1947,68.83333333333333
SW,1948,83.5
SW,1949,86.08333333333333
SW,1950,101.0
SW,1951,134.16666666666666
SW,1952,103.5
SW,1953,75.51583333333333
SW,1954,146.91666666666666
SW,1955,106.22048342695665
SW,1956,66.28166666666667
SW,1957,112.68836805555556
SW,1958,114.7717013888889
SW,1959,125.02858843537415
SW,1960,94.83333333333333
SW,1961,113.0
SW,1962,90.41666666666667
SW,1963,105.25
SW,1964,127.66666666666667
SW,1965,117.41666666666667
SW,1966,121.16666666666667
SW,1967,143.16666666666666
SW,1968,113.75
SW,1969,98.16666666666667
SW,1970,98.33333333333333
SW,1971,124.58333333333333
SW,1972,120.58333333333333
SW,1973,81.75
SW,1974,131.41666666666666
SW,1975,78.33333333333333
SW,1976,97.75
SW,1977,130.5
SW,1978,168.66666666666666
SW,1979,86.0
SW,1980,80.75
SW,1981,131.75
SW,1982,104.66666666666667
SW,1983,212.75
SW,1984,200.75
SW,1985,117.16666666666667
SW,1986,84.33333333333333
SW,1987,103.33333333333333
SW,1988,148.58333333333334
SW,1989,79.41666666666667
SW,1990,159.41666666666666
SW,1991,106.58333333333333
SW,1992,134.7962962962963
SW,1993,117.5127551020408
SW,1994,161.0
SW,1995,67.33333333333333
SW,1996,90.41666666666667
SW,1997,94.08333333333333
SW,1998,120.25
SW,1999,107.58333333333333
SW,2000,170.41666666666666
SW,2001,99.5
SW,2002,100.0
SW,2003,89.25
SW,2004,83.83333333333333
SW,2005,90.75
SW,2006,102.67326732673267
SW,2007,107.0
SW,2008,107.08333333333333
SW,2009,71.66666666666667
SW,2010,112.66666666666667
SW,2011,107.83333333333333
SW,2012,82.66666666666667
SW,2013,84.33333333333333
SW,2014,108.75
SW,2015,143.33333333333334
SW,2016,110.75
SW,2017,71.66666666666667
SW,2018,163.91666666666666
SW,2019,125.08333333333333
SW,2020,49.666666666666664
SW,2021,135.25
SW,2022,142.58333333333334
SW,2023,81.33333333333333
SW,2024,133.5909718159316
WATRE,1936,118.43055555555556
WATRE,1937,116.75
WATRE,1938,100.33333333333333
WATRE,1939,103.33333333333333
WATRE,1940,126.5
WATRE,1941,120.91666666666667
WATRE,1942,90.79166666666667
WATRE,1943,109.18253968253968
WHITE,1922,128.02949488886463
WHITE,1923,192.91666666666666
